Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff,State,Channel,Pulse_ID
0.00299655019757102,3.174220656735139,0.5898256879895982,2.584394968745541,0.22822583046425685,0.8801147679809935,0.2457265321121297,3.5816839167346424,0.00299655019757102,Ischaemia,IR,18
0.003029671905456977,3.1338059427070375,0.5933421585793752,2.5404637841276623,0.2335566294180082,0.8984910472911589,0.21637817723243238,4.152410648722696,0.0030297270199289954,Ischaemia,IR,19
0.00295788091343626,3.076465961954463,0.5754115102000643,2.501054451754399,0.23006756602057743,0.8705473846522354,0.2115253406425252,4.115570181841465,0.00295788091343626,Ischaemia,IR,20
0.0030200598180695863,3.0958818512788557,0.5610485988587218,2.534833252420133,0.22133550533277108,0.8829084834333363,0.22649086025392967,3.8982080002851576,0.0030200598180695863,Ischaemia,IR,21
0.0029660174473481733,3.1421367446404993,0.5917489124673048,2.5503878321731945,0.23202310840821155,0.8683973624688761,0.2379598747710481,3.6493436689878926,0.0029660174473481733,Ischaemia,IR,22
0.0030521304307190443,3.126308059540168,0.5908882569552298,2.535419802584938,0.23305342032621232,0.8856972250033532,0.22681810202136807,3.9048789188788535,0.0030521304307190443,Ischaemia,IR,23
0.003000282245814704,3.1133907606065105,0.5792437895152609,2.53414697109125,0.22857545206457697,0.8789708481138019,0.244862341168593,3.5896530430892657,0.0030002921494852093,Ischaemia,IR,24
0.0030013784302452533,3.088694686057115,0.5865676757190336,2.5021270103380813,0.23442761830055062,0.8742840510894299,0.21622644464405372,4.0433724585753295,0.0030013784302452533,Ischaemia,IR,25
0.00297538426917632,3.1010396114562884,0.5758365910875826,2.525203020368706,0.22803576046867882,0.8729375723561185,0.2302837137200917,3.790704771320338,0.002975421258402287,Ischaemia,IR,26
0.0029631436795800594,3.129997359338189,0.5660159643983289,2.56398139493986,0.22075665818612744,0.8722371542159588,0.22169488997775247,3.9344035142329603,0.0029631436795800594,Ischaemia,IR,27
0.0028548030997477096,3.0059358936616998,0.5479234126309375,2.458012481030762,0.22291319383421807,0.8392297858398367,0.2607129515552742,3.2189800346835096,0.002854971768292522,Ischaemia,IR,28
0.002324077287301926,1.319344809403991,0.41236802713202936,0.9069767822719617,0.4546621646687078,0.3103955600900903,0.08112144377123953,3.8263071471631855,0.0022828879997799038,Ischaemia,IR,29
0.0027030310704097118,2.970927974062313,0.8191438125896457,2.1517841614726674,0.38068121666488564,0.7353699505684607,0.21621207086938743,3.4011512290296397,0.002699568692136104,Congestion,Red,0
0.002900642757757273,3.130557618508291,0.5958571395070774,2.5347004790012138,0.2350799017254583,0.7259014795638233,0.27798476803628613,2.611299477635657,0.002900795823554767,Congestion,Red,1
0.0031120801331506595,3.3283273257831008,0.6258515261252058,2.702475799657895,0.23158450714135237,0.8889780029198608,0.2991867008456506,2.9713152369646325,0.003112118077088744,Congestion,Red,2
0.0028213965611835687,3.022296405348778,0.5414287695790881,2.48086763576969,0.21824169970725169,0.8396830705232403,0.21627588360288824,3.8824627902804547,0.0028213965611835687,Congestion,Red,3
0.0029978286286077164,2.973766789327918,0.5681758225370237,2.4055909667908946,0.23618970572332226,0.8090042623396474,0.2396288267897346,3.3760723748379347,0.0029978348237510947,Congestion,Red,4
0.0031307101323100415,3.199578896940367,0.5683471487293982,2.6312317482109693,0.21600041467872585,0.8280456349407378,0.3486514692391018,2.374995397976861,0.0031307774031929646,Congestion,Red,5
0.003112121175073353,3.279058248173227,0.6253967114808745,2.653661536692353,0.23567312667176013,0.8313734952425261,0.26787157997921945,3.103627101116965,0.003112121175073353,Congestion,Red,6
0.003091277491482914,3.215508028006747,0.9132304891616838,2.302277538845064,0.3966639441827701,0.7866240796772384,0.24259958926280017,3.2424790250782918,0.0030805726665649753,Congestion,Red,7
0.0028387352507111274,3.0747219551227323,1.3188133363470647,1.7559086187756678,0.7510717370170584,0.8810454818779739,0.23083466061589958,3.8167815852576896,0.0028668824721879292,Congestion,Red,8
0.0026268790282836002,2.9446990607212333,0.5506022650415359,2.3940967956796966,0.22998329308787074,0.7486175746722831,0.23425353165906027,3.195757901152346,0.0026268790282836002,Congestion,Red,9
0.0028082500225100997,2.974971905840916,0.5112257897747373,2.4637461160661784,0.20749937927492418,0.7841657272322675,0.21779220153498857,3.600522524247914,0.0028082500225100997,Congestion,Red,10
0.002753574154763825,3.220914957630267,0.5370500079513796,2.683864949678888,0.20010321607860157,0.748721466846577,0.32183756938398744,2.326395480427179,0.0027536808994334575,Congestion,Red,11
