State,Channel,Pulse_ID,Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff,p1_mmhg,p2_mmhg
Congestion,IR,9,0.0028955903927817,3.0515646240511174,0.6062450383189064,2.4453195857322108,0.2479205752312233,0.7930812784565561,0.2108149519656183,3.761978318245184,0.0028955903927817,29.362085228290887,65.08486944998153
Congestion,IR,10,0.0028996814984425,3.067125028021042,0.6379602062651925,2.4291648217558484,0.2626253272530359,0.7795932607505222,0.2141190035395117,3.640934470380452,0.0028996814984425,29.348055350664197,67.46280183819887
Congestion,IR,11,0.002870700487412,3.0573655681955096,0.6481737298645194,2.4091918383309903,0.2690419748032822,0.7855811323987856,0.2020482878343854,3.888086065063363,0.002870700487412,29.320098386877394,60.577114211415484
Congestion,IR,12,0.0029257718762125,3.031621957967273,0.6172383609762094,2.414383596991063,0.2556504947040916,0.7886978905420574,0.2123340570929096,3.714420104528743,0.0029257718762125,29.29727567163644,65.09253988485625
Congestion,IR,13,0.0029246721747252,3.094426225939335,0.6666278844941143,2.4277983414452207,0.2745812422366528,0.7717665319030017,0.2240119941061495,3.4452018294042563,0.0029246938010895,29.288717819018984,67.09175169021309
Congestion,IR,14,0.0029957383892344,3.1311690772877876,0.6573374913120671,2.473831585975721,0.2657163466739398,0.8064781937823272,0.2288739315780187,3.52367868294085,0.0029957383892344,29.26397887637063,60.60745396878496
Congestion,IR,15,0.0029369889317804,3.0937771798311258,0.6233540076805231,2.4704231721506025,0.2523268137652175,0.798514912975713,0.2220396276614112,3.5962720771328724,0.0029369889317804,29.255713655315684,65.147552531422
Congestion,IR,16,0.0029670809925677,3.1270523086671096,0.6327508688795934,2.494301439787516,0.2536785886366229,0.8214779253506537,0.215495008421532,3.812050828313165,0.0029670809925677,29.241052906638473,67.02136487746337
Congestion,IR,17,0.0029916136888098,3.116137441260163,0.6451368935591628,2.4710005477009997,0.2610832661123419,0.8236502045730116,0.2123089986517343,3.879487962373672,0.0029916158763929,29.224142784336717,60.38920370223779
Congestion,IR,18,0.003013962120749,3.120777984764497,0.6377393076813206,2.4830386770831767,0.2568382496685361,0.8262181188224842,0.2173976311508381,3.800492739726427,0.003013962120749,29.210969270752543,65.12329399785517
Congestion,IR,19,0.0029656703964478,3.112125340716645,0.6546800311992911,2.457445309517354,0.2664067552851751,0.808317421223344,0.1968123288975567,4.107046676146408,0.0029656703964478,29.194172126459105,66.86157135742646
Congestion,IR,20,0.002960769317635,3.1461434829516532,0.6449499628886004,2.501193520063053,0.2578568822105143,0.8072814264144372,0.2175698667156962,3.7104468491003457,0.002960805704601,29.18162716880234,60.79648430179825
Congestion,IR,21,0.0030820973013031,3.222202006021438,0.6506539511999156,2.5715480548215215,0.2530203353501299,0.8373787241841953,0.2277914745966996,3.676075786711325,0.0030820973013031,29.173499466060797,65.0791903268706
Congestion,IR,22,0.0031047493675842,3.242185732790958,0.6524961342578386,2.589689598533119,0.2519592057007268,0.8648388752109923,0.2290541905435383,3.7756954944101087,0.0031047493675842,29.158903309318667,66.60372353736493
Congestion,IR,23,0.0030483392276001,3.235703799959565,0.6392853970396989,2.5964184029198663,0.2462181735889619,0.8571283273832209,0.2307826400575563,3.714006942504238,0.0030483392276001,29.142503903177435,60.74915180156727
Congestion,IR,24,0.0030564100726271,3.212050159084338,0.6315999011056531,2.5804502579786854,0.2447634474459496,0.8466715912188328,0.2323195298861193,3.644427102766016,0.0030564100726271,29.14163434293312,65.50233690869973
